id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
9681a7b27c9ce97a3edf91fe5938a1f396c991ceba793163f754414ad5cfb978:0:en,en,dev_b,quantity,There are three young red horses and five small black cats.,There are three small black cats and five young red horses.,0,reviewer_2,,,
ffb0ac0e22209f388da85ff7487ac0d3f114b0d06f0044a8ec0a1e6e32a8a2d0:1:en,en,dev_b,quantity,There are five small white hens and two young yellow mice.,There are two young yellow mice and five small white hens.,1,reviewer_1,,,
ffb0ac0e22209f388da85ff7487ac0d3f114b0d06f0044a8ec0a1e6e32a8a2d0:1:en,en,dev_b,quantity,There are five small white hens and two young yellow mice.,There are two young yellow mice and five small white hens.,1,reviewer_2,,,
f3732b07a5ce730857afaa6214c35a5234d0199037a56775fac28a3479b311d4:0:en,en,test,roles,The young black horse sees the small white duck and the small white duck greets the young black horse.,The small white duck is greeted by the young black horse and the young black horse is seen by the small white duck.,0,reviewer_1,,,
f3732b07a5ce730857afaa6214c35a5234d0199037a56775fac28a3479b311d4:0:en,en,test,roles,The young black horse sees the small white duck and the small white duck greets the young black horse.,The small white duck is greeted by the young black horse and the young black horse is seen by the small white duck.,0,reviewer_2,,,
115dc6d366af003789a1e356fd238fec26525597e9a44494c988a43b2387e036:1:en,en,test,roles,The large white dog follows the large red mouse and the large red mouse greets the large white dog.,The large red mouse is followed by the large white dog and the large white dog is greeted by the large red mouse.,1,reviewer_1,,,
115dc6d366af003789a1e356fd238fec26525597e9a44494c988a43b2387e036:1:en,en,test,roles,The large white dog follows the large red mouse and the large red mouse greets the large white dog.,The large red mouse is followed by the large white dog and the large white dog is greeted by the large red mouse.,1,reviewer_2,,,
9947023379ab4a3317c67ff2025aa7ae7ed7e353faffb592f713d7df30f68359:0:en,en,test,negation,The large blue sheep does not see the old black rabbit and the old black rabbit sees the large blue sheep.,The old black rabbit is seen by the large blue sheep and the large blue sheep is not seen by the old black rabbit.,0,reviewer_1,,,
9947023379ab4a3317c67ff2025aa7ae7ed7e353faffb592f713d7df30f68359:0:en,en,test,negation,The large blue sheep does not see the old black rabbit and the old black rabbit sees the large blue sheep.,The old black rabbit is seen by the large blue sheep and the large blue sheep is not seen by the old black rabbit.,0,reviewer_2,,,
f41f50c3e7da267d329bee98ab9021d3d8e66371081984e15e6bf434ac697628:1:en,en,test,negation,The small white lion does not see the small green cow and the small green cow sees the small white lion.,The small green cow is not seen by the small white lion and the small white lion is seen by the small green cow.,1,reviewer_1,,,
f41f50c3e7da267d329bee98ab9021d3d8e66371081984e15e6bf434ac697628:1:en,en,test,negation,The small white lion does not see the small green cow and the small green cow sees the small white lion.,The small green cow is not seen by the small white lion and the small white lion is seen by the small green cow.,1,reviewer_2,,,
431370af44b603691cf78ef72223f53b60864c8f8b03a4b0721ce6f4855f3527:0:en,en,test,space,The small red hen is to the right of the large blue hen and the small blue hen is to the left of the young yellow hen.,The large blue hen is to the right of the small red hen and the young yellow hen is to the left of the small blue hen.,0,reviewer_1,,,
431370af44b603691cf78ef72223f53b60864c8f8b03a4b0721ce6f4855f3527:0:en,en,test,space,The small red hen is to the right of the large blue hen and the small blue hen is to the left of the young yellow hen.,The large blue hen is to the right of the small red hen and the young yellow hen is to the left of the small blue hen.,0,reviewer_2,,,
28f228df6aaaf51de72d355288255adf8b774066fc4559d5d085d3107af1f11a:1:en,en,test,space,The large white hen is behind the young white hen and the young red horse is in front of the small green lion.,The young white hen is in front of the large white hen and the small green lion is behind the young red horse.,1,reviewer_1,,,
28f228df6aaaf51de72d355288255adf8b774066fc4559d5d085d3107af1f11a:1:en,en,test,space,The large white hen is behind the young white hen and the young red horse is in front of the small green lion.,The young white hen is in front of the large white hen and the small green lion is behind the young red horse.,1,reviewer_2,,,
c89068b36d829f9b0755ceed4f4f928fe46eb12c9c5df03fce3e7e833e022a52:0:en,en,test,quantity,There are five old white dogs and eight small black foxes.,There are five small black foxes and eight old white dogs.,0,reviewer_1,,,
c89068b36d829f9b0755ceed4f4f928fe46eb12c9c5df03fce3e7e833e022a52:0:en,en,test,quantity,There are five old white dogs and eight small black foxes.,There are five small black foxes and eight old white dogs.,0,reviewer_2,,,
223505af29ad8c866e7ba1ec4f756e9526404f1c41cf5023fbb9c214dd5c27f4:1:en,en,test,quantity,There are eight large yellow hens and five large yellow foxes.,There are five large yellow foxes and eight large yellow hens.,1,reviewer_1,,,
223505af29ad8c866e7ba1ec4f756e9526404f1c41cf5023fbb9c214dd5c27f4:1:en,en,test,quantity,There are eight large yellow hens and five large yellow foxes.,There are five large yellow foxes and eight large yellow hens.,1,reviewer_2,,,
235d3b945b3b076a0f9bea9e6d9edd73f2396ac3741eb09936ddb370e714db60:0:en,en,train,roles,The small red rabbit follows the large yellow cow and the large yellow cow sees the small red rabbit.,The large yellow cow is seen by the small red rabbit and the small red rabbit is followed by the large yellow cow.,0,reviewer_1,,,
235d3b945b3b076a0f9bea9e6d9edd73f2396ac3741eb09936ddb370e714db60:0:en,en,train,roles,The small red rabbit follows the large yellow cow and the large yellow cow sees the small red rabbit.,The large yellow cow is seen by the small red rabbit and the small red rabbit is followed by the large yellow cow.,0,reviewer_2,,,
610e81e8d0fda0cb1b328ed5e3c20766675dcb5f114fcbe701118e798965e1b7:1:en,en,train,roles,The large black cat sees the old blue rabbit and the old blue rabbit greets the large black cat.,The old blue rabbit is seen by the large black cat and the large black cat is greeted by the old blue rabbit.,1,reviewer_1,,,
610e81e8d0fda0cb1b328ed5e3c20766675dcb5f114fcbe701118e798965e1b7:1:en,en,train,roles,The large black cat sees the old blue rabbit and the old blue rabbit greets the large black cat.,The old blue rabbit is seen by the large black cat and the large black cat is greeted by the old blue rabbit.,1,reviewer_2,,,
f5f5325c166c3c341b82dd91f2512281e86f74d638292ecdd94971ba53c9a6e8:0:en,en,train,negation,The young yellow dog follows the young green mouse and the young green mouse does not follow the young yellow dog.,The young green mouse is not followed by the young yellow dog and the young yellow dog is followed by the young green mouse.,0,reviewer_1,,,
f5f5325c166c3c341b82dd91f2512281e86f74d638292ecdd94971ba53c9a6e8:0:en,en,train,negation,The young yellow dog follows the young green mouse and the young green mouse does not follow the young yellow dog.,The young green mouse is not followed by the young yellow dog and the young yellow dog is followed by the young green mouse.,0,reviewer_2,,,
7f0f811c5d6c5f63a2c8bc862165f187fba38de732613be7fad056916ff3061e:1:en,en,train,negation,The old black duck does not follow the old green mouse and the old green mouse follows the old black duck.,The old green mouse is not followed by the old black duck and the old black duck is followed by the old green mouse.,1,reviewer_1,,,
7f0f811c5d6c5f63a2c8bc862165f187fba38de732613be7fad056916ff3061e:1:en,en,train,negation,The old black duck does not follow the old green mouse and the old green mouse follows the old black duck.,The old green mouse is not followed by the old black duck and the old black duck is followed by the old green mouse.,1,reviewer_2,,,
f32b071039ce3c49a68f32054019cd2654f873a44790b6cd045a3db65de7f1b5:0:en,en,train,space,The large black duck is below the small white duck and the small yellow sheep is above the small black cow.,The small white duck is below the large black duck and the small black cow is above the small yellow sheep.,0,reviewer_1,,,
f32b071039ce3c49a68f32054019cd2654f873a44790b6cd045a3db65de7f1b5:0:en,en,train,space,The large black duck is below the small white duck and the small yellow sheep is above the small black cow.,The small white duck is below the large black duck and the small black cow is above the small yellow sheep.,0,reviewer_2,,,
ab66a854acc3a793de4dedb159c3d51b6031249a245e8748f7cb48c870263979:1:en,en,train,space,The old yellow rabbit is to the left of the young black bear and the small yellow horse is to the right of the large green cat.,The young black bear is to the right of the old yellow rabbit and the large green cat is to the left of the small yellow horse.,1,reviewer_1,,,
ab66a854acc3a793de4dedb159c3d51b6031249a245e8748f7cb48c870263979:1:en,en,train,space,The old yellow rabbit is to the left of the young black bear and the small yellow horse is to the right of the large green cat.,The young black bear is to the right of the old yellow rabbit and the large green cat is to the left of the small yellow horse.,1,reviewer_2,,,
f7b9a4ecbe21f49b39224d687ec8e256ed5c54f3c450ffd086e374e22ca617a8:0:en,en,train,quantity,There are five small green cows and two small red rabbits.,There are five small red rabbits and two small green cows.,0,reviewer_1,,,
f7b9a4ecbe21f49b39224d687ec8e256ed5c54f3c450ffd086e374e22ca617a8:0:en,en,train,quantity,There are five small green cows and two small red rabbits.,There are five small red rabbits and two small green cows.,0,reviewer_2,,,
208565e043e5f9e5a86da3b9fe84f0f14ffca5d1a898fe849fc1ddcd9f72e6a9:1:en,en,train,quantity,There are seven small blue ducks and five old black horses.,There are five old black horses and seven small blue ducks.,1,reviewer_1,,,
208565e043e5f9e5a86da3b9fe84f0f14ffca5d1a898fe849fc1ddcd9f72e6a9:1:en,en,train,quantity,There are seven small blue ducks and five old black horses.,There are five old black horses and seven small blue ducks.,1,reviewer_2,,,
455fd9d92b7a09cbd9e93f2b616f39b44f0e952e8dda81266bff231125472995:0:en,en,dev_a,roles,The large green hen follows the small black hen and the small black hen greets the large green hen.,The small black hen is greeted by the large green hen and the large green hen is followed by the small black hen.,0,reviewer_1,,,
455fd9d92b7a09cbd9e93f2b616f39b44f0e952e8dda81266bff231125472995:0:en,en,dev_a,roles,The large green hen follows the small black hen and the small black hen greets the large green hen.,The small black hen is greeted by the large green hen and the large green hen is followed by the small black hen.,0,reviewer_2,,,
c6afb331144d9a1c922d44b4ff9d20f3aaa63447f7c10f79996d99f560e76c4b:1:en,en,dev_a,roles,The small black duck follows the small black mouse and the small black mouse sees the small black duck.,The small black mouse is followed by the small black duck and the small black duck is seen by the small black mouse.,1,reviewer_1,,,
c6afb331144d9a1c922d44b4ff9d20f3aaa63447f7c10f79996d99f560e76c4b:1:en,en,dev_a,roles,The small black duck follows the small black mouse and the small black mouse sees the small black duck.,The small black mouse is followed by the small black duck and the small black duck is seen by the small black mouse.,1,reviewer_2,,,
4787cb59ca9b15649afdcbb57e31d59547075e8e78c5cfb07cb5cfae9e456066:0:en,en,dev_a,negation,The large yellow rabbit does not follow the old green rabbit and the old green rabbit follows the large yellow rabbit.,The old green rabbit is followed by the large yellow rabbit and the large yellow rabbit is not followed by the old green rabbit.,0,reviewer_1,,,
4787cb59ca9b15649afdcbb57e31d59547075e8e78c5cfb07cb5cfae9e456066:0:en,en,dev_a,negation,The large yellow rabbit does not follow the old green rabbit and the old green rabbit follows the large yellow rabbit.,The old green rabbit is followed by the large yellow rabbit and the large yellow rabbit is not followed by the old green rabbit.,0,reviewer_2,,,
