id,language,split,task,sentence_a,sentence_b,label,reviewer,judged_label,fluent,comment
edbb0c1248add78b5a87b722f82bbe7cc5bff4d8b21d6c3d06886c5345fb59ee:1:en,en,dev_b,negation,Someone says that the large yellow cow does not greet the old white lion and the old white lion greets the large yellow cow.,Someone says that the old white lion is not greeted by the large yellow cow and the large yellow cow is greeted by the old white lion.,1,reviewer_2,,,
e671bd52e5e72ecbfe8d636ee146d6bfbc632ee90df4981a0bfaaadf778bd543:0:en,en,dev_b,space,Someone says that the young red dog is to the right of the large white rabbit and the small blue hen is to the left of the young yellow hen.,Someone says that the large white rabbit is to the right of the young red dog and the young yellow hen is to the left of the small blue hen.,0,reviewer_1,,,
e671bd52e5e72ecbfe8d636ee146d6bfbc632ee90df4981a0bfaaadf778bd543:0:en,en,dev_b,space,Someone says that the young red dog is to the right of the large white rabbit and the small blue hen is to the left of the young yellow hen.,Someone says that the large white rabbit is to the right of the young red dog and the young yellow hen is to the left of the small blue hen.,0,reviewer_2,,,
8bb92c46a5905e2ceae3f769e22fb189edf730e94313decd4f0c68b0313baf94:1:en,en,dev_b,space,Someone says that the large black rabbit is above the old yellow mouse and the old white mouse is below the large yellow horse.,Someone says that the old yellow mouse is below the large black rabbit and the large yellow horse is above the old white mouse.,1,reviewer_1,,,
8bb92c46a5905e2ceae3f769e22fb189edf730e94313decd4f0c68b0313baf94:1:en,en,dev_b,space,Someone says that the large black rabbit is above the old yellow mouse and the old white mouse is below the large yellow horse.,Someone says that the old yellow mouse is below the large black rabbit and the large yellow horse is above the old white mouse.,1,reviewer_2,,,
9681a7b27c9ce97a3edf91fe5938a1f396c991ceba793163f754414ad5cfb978:0:en,en,dev_b,quantity,Someone says that there are three young red horses and five small black cats.,Someone says that there are three small black cats and five young red horses.,0,reviewer_1,,,
9681a7b27c9ce97a3edf91fe5938a1f396c991ceba793163f754414ad5cfb978:0:en,en,dev_b,quantity,Someone says that there are three young red horses and five small black cats.,Someone says that there are three small black cats and five young red horses.,0,reviewer_2,,,
ffb0ac0e22209f388da85ff7487ac0d3f114b0d06f0044a8ec0a1e6e32a8a2d0:1:en,en,dev_b,quantity,Someone says that there are five small white hens and two young yellow mice.,Someone says that there are two young yellow mice and five small white hens.,1,reviewer_1,,,
ffb0ac0e22209f388da85ff7487ac0d3f114b0d06f0044a8ec0a1e6e32a8a2d0:1:en,en,dev_b,quantity,Someone says that there are five small white hens and two young yellow mice.,Someone says that there are two young yellow mice and five small white hens.,1,reviewer_2,,,
472edf1beee79809ec696910808598d24942c35c2e9537d5caf4ca8e3cb63a06:0:en,en,test,roles,"If the young black hen greets the old green rabbit and the old green rabbit follows the young black hen, a bell rings.","If the old green rabbit is followed by the young black hen and the young black hen is greeted by the old green rabbit, a bell rings.",0,reviewer_1,,,
472edf1beee79809ec696910808598d24942c35c2e9537d5caf4ca8e3cb63a06:0:en,en,test,roles,"If the young black hen greets the old green rabbit and the old green rabbit follows the young black hen, a bell rings.","If the old green rabbit is followed by the young black hen and the young black hen is greeted by the old green rabbit, a bell rings.",0,reviewer_2,,,
a5ea109f3e6bbc89bc7a53dca1fe2c3bf9aa7d11a3674413d8743bb95a9e616d:1:en,en,test,roles,"If the old black hen greets the young blue duck and the young blue duck follows the old black hen, a bell rings.","If the young blue duck is greeted by the old black hen and the old black hen is followed by the young blue duck, a bell rings.",1,reviewer_1,,,
a5ea109f3e6bbc89bc7a53dca1fe2c3bf9aa7d11a3674413d8743bb95a9e616d:1:en,en,test,roles,"If the old black hen greets the young blue duck and the young blue duck follows the old black hen, a bell rings.","If the young blue duck is greeted by the old black hen and the old black hen is followed by the young blue duck, a bell rings.",1,reviewer_2,,,
6851781f437d9b52c8270c0b3a96705fc7f9d77bf8eb9bf70fe4ba06c0edfc8b:0:en,en,test,negation,"If the old yellow lion follows the young blue fox and the young blue fox does not follow the old yellow lion, a bell rings.","If the young blue fox is not followed by the old yellow lion and the old yellow lion is followed by the young blue fox, a bell rings.",0,reviewer_1,,,
6851781f437d9b52c8270c0b3a96705fc7f9d77bf8eb9bf70fe4ba06c0edfc8b:0:en,en,test,negation,"If the old yellow lion follows the young blue fox and the young blue fox does not follow the old yellow lion, a bell rings.","If the young blue fox is not followed by the old yellow lion and the old yellow lion is followed by the young blue fox, a bell rings.",0,reviewer_2,,,
a7daba9740fcd34828ca9f286d9cf699fddb4317101f0bf1c5cebaebf6365d2a:1:en,en,test,negation,"If the old blue horse greets the large green duck and the large green duck does not greet the old blue horse, a bell rings.","If the large green duck is greeted by the old blue horse and the old blue horse is not greeted by the large green duck, a bell rings.",1,reviewer_1,,,
a7daba9740fcd34828ca9f286d9cf699fddb4317101f0bf1c5cebaebf6365d2a:1:en,en,test,negation,"If the old blue horse greets the large green duck and the large green duck does not greet the old blue horse, a bell rings.","If the large green duck is greeted by the old blue horse and the old blue horse is not greeted by the large green duck, a bell rings.",1,reviewer_2,,,
d86dfe5b88e82789d54283e96b3c720e3db985763a7c1defb2b257001ade102f:0:en,en,test,space,"If the young red cat is in front of the small white fox and the young yellow fox is behind the young green sheep, a bell rings.","If the small white fox is in front of the young red cat and the young green sheep is behind the young yellow fox, a bell rings.",0,reviewer_1,,,
d86dfe5b88e82789d54283e96b3c720e3db985763a7c1defb2b257001ade102f:0:en,en,test,space,"If the young red cat is in front of the small white fox and the young yellow fox is behind the young green sheep, a bell rings.","If the small white fox is in front of the young red cat and the young green sheep is behind the young yellow fox, a bell rings.",0,reviewer_2,,,
fd5d0f67be7ec406c78d6a02eba2147360bb15d710e53ef09f049e8de05df301:1:en,en,test,space,"If the old white rabbit is behind the small red hen and the old yellow duck is in front of the large white mouse, a bell rings.","If the small red hen is in front of the old white rabbit and the large white mouse is behind the old yellow duck, a bell rings.",1,reviewer_1,,,
fd5d0f67be7ec406c78d6a02eba2147360bb15d710e53ef09f049e8de05df301:1:en,en,test,space,"If the old white rabbit is behind the small red hen and the old yellow duck is in front of the large white mouse, a bell rings.","If the small red hen is in front of the old white rabbit and the large white mouse is behind the old yellow duck, a bell rings.",1,reviewer_2,,,
7d7b5b6f1f93a387abaa74dbb386bc14c1635ead99c1cc9d48ee074b87a32d63:0:en,en,test,quantity,"If there are two small blue foxes and five large blue ducks, a bell rings.","If there are two large blue ducks and five small blue foxes, a bell rings.",0,reviewer_1,,,
7d7b5b6f1f93a387abaa74dbb386bc14c1635ead99c1cc9d48ee074b87a32d63:0:en,en,test,quantity,"If there are two small blue foxes and five large blue ducks, a bell rings.","If there are two large blue ducks and five small blue foxes, a bell rings.",0,reviewer_2,,,
48d8c09fba8b6486d611723dbefcd81f28e6ef90f5a3f75ec2d5bdc5b617f405:1:en,en,test,quantity,"If there are two old yellow cats and four old yellow bears, a bell rings.","If there are four old yellow bears and two old yellow cats, a bell rings.",1,reviewer_1,,,
48d8c09fba8b6486d611723dbefcd81f28e6ef90f5a3f75ec2d5bdc5b617f405:1:en,en,test,quantity,"If there are two old yellow cats and four old yellow bears, a bell rings.","If there are four old yellow bears and two old yellow cats, a bell rings.",1,reviewer_2,,,
235d3b945b3b076a0f9bea9e6d9edd73f2396ac3741eb09936ddb370e714db60:0:en,en,train,roles,The small red rabbit follows the large yellow cow and the large yellow cow sees the small red rabbit.,The large yellow cow is seen by the small red rabbit and the small red rabbit is followed by the large yellow cow.,0,reviewer_1,,,
235d3b945b3b076a0f9bea9e6d9edd73f2396ac3741eb09936ddb370e714db60:0:en,en,train,roles,The small red rabbit follows the large yellow cow and the large yellow cow sees the small red rabbit.,The large yellow cow is seen by the small red rabbit and the small red rabbit is followed by the large yellow cow.,0,reviewer_2,,,
610e81e8d0fda0cb1b328ed5e3c20766675dcb5f114fcbe701118e798965e1b7:1:en,en,train,roles,The large black cat sees the old blue rabbit and the old blue rabbit greets the large black cat.,The old blue rabbit is seen by the large black cat and the large black cat is greeted by the old blue rabbit.,1,reviewer_1,,,
610e81e8d0fda0cb1b328ed5e3c20766675dcb5f114fcbe701118e798965e1b7:1:en,en,train,roles,The large black cat sees the old blue rabbit and the old blue rabbit greets the large black cat.,The old blue rabbit is seen by the large black cat and the large black cat is greeted by the old blue rabbit.,1,reviewer_2,,,
f5f5325c166c3c341b82dd91f2512281e86f74d638292ecdd94971ba53c9a6e8:0:en,en,train,negation,The young yellow dog follows the young green mouse and the young green mouse does not follow the young yellow dog.,The young green mouse is not followed by the young yellow dog and the young yellow dog is followed by the young green mouse.,0,reviewer_1,,,
f5f5325c166c3c341b82dd91f2512281e86f74d638292ecdd94971ba53c9a6e8:0:en,en,train,negation,The young yellow dog follows the young green mouse and the young green mouse does not follow the young yellow dog.,The young green mouse is not followed by the young yellow dog and the young yellow dog is followed by the young green mouse.,0,reviewer_2,,,
7f0f811c5d6c5f63a2c8bc862165f187fba38de732613be7fad056916ff3061e:1:en,en,train,negation,The old black duck does not follow the old green mouse and the old green mouse follows the old black duck.,The old green mouse is not followed by the old black duck and the old black duck is followed by the old green mouse.,1,reviewer_1,,,
7f0f811c5d6c5f63a2c8bc862165f187fba38de732613be7fad056916ff3061e:1:en,en,train,negation,The old black duck does not follow the old green mouse and the old green mouse follows the old black duck.,The old green mouse is not followed by the old black duck and the old black duck is followed by the old green mouse.,1,reviewer_2,,,
f32b071039ce3c49a68f32054019cd2654f873a44790b6cd045a3db65de7f1b5:0:en,en,train,space,The large black duck is below the small white duck and the small yellow sheep is above the small black cow.,The small white duck is below the large black duck and the small black cow is above the small yellow sheep.,0,reviewer_1,,,
f32b071039ce3c49a68f32054019cd2654f873a44790b6cd045a3db65de7f1b5:0:en,en,train,space,The large black duck is below the small white duck and the small yellow sheep is above the small black cow.,The small white duck is below the large black duck and the small black cow is above the small yellow sheep.,0,reviewer_2,,,
ab66a854acc3a793de4dedb159c3d51b6031249a245e8748f7cb48c870263979:1:en,en,train,space,The old yellow rabbit is to the left of the young black bear and the small yellow horse is to the right of the large green cat.,The young black bear is to the right of the old yellow rabbit and the large green cat is to the left of the small yellow horse.,1,reviewer_1,,,
